schema_version,experiment_id,run_id,sample_id,flow_id,artifact_flow_id,repeat_id,benchmark_name,record_type,counterexample_id,candidate_index,campaign_index,example_index,input_path,input_hash,input_valid,minimized_input_path,divergence_type,replay_count,replay_success_count,reproducible,used_for_repair,reference_behavior,candidate_behavior,reference_stdout,candidate_stdout,reference_stderr,candidate_stderr,reference_exit_code,candidate_exit_code,reference_signal,candidate_signal,reference_timeout,candidate_timeout,behavior_match,provenance
2.0,experiment_20260821_162746,8065ee35013ff8b04cb6,p00001,B2,B2,0,s092364643,counterexample,e27dd62c511add219724dbc9,1,1,1,/home/dungbv/clau/reports/experiment_20260821_162746/counterexample_inputs/e27dd62c511add219724dbc9.bin,58ce0163c6214045acfd78fd553583111f24297b26b5135367a0b7ee724f2d4c,True,,OUTPUT_MISMATCH,2,2,True,False,"{""exit_code"": 0, ""stderr_base64"": """", ""stdout_base64"": ""Mzc3NgoyODQ4CjI4NDAK"", ""terminating_signal"": null, ""timeout_status"": false}","{""exit_code"": 0, ""stderr_base64"": """", ""stdout_base64"": ""ODc2IDkyMiAxNTkyIA=="", ""terminating_signal"": null, ""timeout_status"": false}",Mzc3NgoyODQ4CjI4NDAK,ODc2IDkyMiAxNTkyIA==,,,0,0,,,False,False,False,confirmed historical mismatch; replay count from implementation default
2.0,experiment_20260821_162746,8065ee35013ff8b04cb6,p00001,B2,B2,0,s092364643,counterexample,12555d8c931874bb0b156b69,1,1,2,/home/dungbv/clau/reports/experiment_20260821_162746/counterexample_inputs/12555d8c931874bb0b156b69.bin,efcd677c83892cfc6359a97b8c8f4879d489ed4f77449ab33ec6c3775fe1af74,True,,OUTPUT_MISMATCH,2,2,True,False,"{""exit_code"": 0, ""stderr_base64"": """", ""stdout_base64"": ""ODA3MjI1CjM3NzYKMzQ0Ngo="", ""terminating_signal"": null, ""timeout_status"": false}","{""exit_code"": 0, ""stderr_base64"": """", ""stdout_base64"": ""ODc2IDkyMiAxNTkyIA=="", ""terminating_signal"": null, ""timeout_status"": false}",ODA3MjI1CjM3NzYKMzQ0Ngo=,ODc2IDkyMiAxNTkyIA==,,,0,0,,,False,False,False,confirmed historical mismatch; replay count from implementation default
2.0,experiment_20260821_162746,8065ee35013ff8b04cb6,p00001,B2,B2,0,s092364643,counterexample,7c8919ecaf949f8f202844ce,1,1,3,/home/dungbv/clau/reports/experiment_20260821_162746/counterexample_inputs/7c8919ecaf949f8f202844ce.bin,226fdcd44c30ef15b85bcd561e730f9dba3c5fd11c87cf7c181e179f0e31372f,True,,OUTPUT_MISMATCH,2,2,True,False,"{""exit_code"": 0, ""stderr_base64"": """", ""stdout_base64"": ""ODA3MjI1CjM3NzYKMjg0OAo="", ""terminating_signal"": null, ""timeout_status"": false}","{""exit_code"": 0, ""stderr_base64"": """", ""stdout_base64"": ""ODc2IDkyMiAxNTkyIA=="", ""terminating_signal"": null, ""timeout_status"": false}",ODA3MjI1CjM3NzYKMjg0OAo=,ODc2IDkyMiAxNTkyIA==,,,0,0,,,False,False,False,confirmed historical mismatch; replay count from implementation default
2.0,experiment_20260821_162746,8065ee35013ff8b04cb6,p00001,B2,B2,0,s092364643,counterexample,6f4592aa5f5c7968d10eaa6c,1,1,4,/home/dungbv/clau/reports/experiment_20260821_162746/counterexample_inputs/6f4592aa5f5c7968d10eaa6c.bin,d54c5f32c98e748b0c1856b5e1707c1a36bf2f3e81c1b42bba1c624bdaf68e96,True,,OUTPUT_MISMATCH,2,2,True,False,"{""exit_code"": 0, ""stderr_base64"": """", ""stdout_base64"": ""Mzc3NgoyODQ4CjIwMDMK"", ""terminating_signal"": null, ""timeout_status"": false}","{""exit_code"": 0, ""stderr_base64"": """", ""stdout_base64"": ""LTg1MTk2MCA4NzYgOTIyIA=="", ""terminating_signal"": null, ""timeout_status"": false}",Mzc3NgoyODQ4CjIwMDMK,LTg1MTk2MCA4NzYgOTIyIA==,,,0,0,,,False,False,False,confirmed historical mismatch; replay count from implementation default
2.0,experiment_20260821_162746,8065ee35013ff8b04cb6,p00001,B2,B2,0,s092364643,counterexample,96457d73d0b7e46fe13ae4e9,1,1,5,/home/dungbv/clau/reports/experiment_20260821_162746/counterexample_inputs/96457d73d0b7e46fe13ae4e9.bin,0d7e50ca5f8739baaeaa9ce0099c5281bf3f9dee88039ea23e9c68270845919c,True,,OUTPUT_MISMATCH,2,2,True,False,"{""exit_code"": 0, ""stderr_base64"": """", ""stdout_base64"": ""ODA3MjI1CjM3NzYKMjg0MAo="", ""terminating_signal"": null, ""timeout_status"": false}","{""exit_code"": 0, ""stderr_base64"": """", ""stdout_base64"": ""LTk3ODc3NiA4NzYgOTIyIA=="", ""terminating_signal"": null, ""timeout_status"": false}",ODA3MjI1CjM3NzYKMjg0MAo=,LTk3ODc3NiA4NzYgOTIyIA==,,,0,0,,,False,False,False,confirmed historical mismatch; replay count from implementation default
2.0,experiment_20260821_162746,8065ee35013ff8b04cb6,p00001,B2,B2,0,s092364643,counterexample,dc700300d8a4052f93b5a519,1,1,6,/home/dungbv/clau/reports/experiment_20260821_162746/counterexample_inputs/dc700300d8a4052f93b5a519.bin,c0aa4ee38e72098ce7409bffd629a5455e7352fd2f5140a1f9976ccf7feb3234,True,,OUTPUT_MISMATCH,2,2,True,False,"{""exit_code"": 0, ""stderr_base64"": """", ""stdout_base64"": ""Mzc3NgoyODQ4CjI4NDAK"", ""terminating_signal"": null, ""timeout_status"": false}","{""exit_code"": 0, ""stderr_base64"": """", ""stdout_base64"": ""MSA5MjIgMTU5MiA="", ""terminating_signal"": null, ""timeout_status"": false}",Mzc3NgoyODQ4CjI4NDAK,MSA5MjIgMTU5MiA=,,,0,0,,,False,False,False,confirmed historical mismatch; replay count from implementation default
2.0,experiment_20260821_162746,8065ee35013ff8b04cb6,p00001,B2,B2,0,s092364643,counterexample,3f9ab9b127787556665da468,1,1,7,/home/dungbv/clau/reports/experiment_20260821_162746/counterexample_inputs/3f9ab9b127787556665da468.bin,cd88dfc4b96c47d44b993e381fad055ae37ae8218c9cb6c4fd271198a27fcce4,True,,OUTPUT_MISMATCH,2,2,True,False,"{""exit_code"": 0, ""stderr_base64"": """", ""stdout_base64"": ""MzQzODMKMzc3NgoyODQ4Cg=="", ""terminating_signal"": null, ""timeout_status"": false}","{""exit_code"": 0, ""stderr_base64"": """", ""stdout_base64"": ""ODc2IDkyMiAxNTkyIA=="", ""terminating_signal"": null, ""timeout_status"": false}",MzQzODMKMzc3NgoyODQ4Cg==,ODc2IDkyMiAxNTkyIA==,,,0,0,,,False,False,False,confirmed historical mismatch; replay count from implementation default
2.0,experiment_20260821_162746,8967ad2465faaf2a70cf,p00001,F2,F2,0,s092364643,counterexample,bd3ccef34f6517c8b9eb293c,1,1,1,/home/dungbv/clau/reports/experiment_20260821_162746/counterexample_inputs/bd3ccef34f6517c8b9eb293c.bin,a8378bf5024d477337d1c272114d0ab6a77292de85b878d8af7de74fac279068,True,,OUTPUT_MISMATCH,2,2,True,True,"{""exit_code"": 0, ""stderr_base64"": """", ""stdout_base64"": ""Mzc3NgoyODQ4CjI4NDAK"", ""terminating_signal"": null, ""timeout_status"": false}","{""exit_code"": 0, ""stderr_base64"": """", ""stdout_base64"": ""ODc2CjkyMgoxNTkxCg=="", ""terminating_signal"": null, ""timeout_status"": false}",Mzc3NgoyODQ4CjI4NDAK,ODc2CjkyMgoxNTkxCg==,,,0,0,,,False,False,False,confirmed historical mismatch; replay count from implementation default
2.0,experiment_20260821_162746,8967ad2465faaf2a70cf,p00001,F2,F2,0,s092364643,counterexample,2917439e636004dd848553fd,1,1,2,/home/dungbv/clau/reports/experiment_20260821_162746/counterexample_inputs/2917439e636004dd848553fd.bin,58ce0163c6214045acfd78fd553583111f24297b26b5135367a0b7ee724f2d4c,True,,OUTPUT_MISMATCH,2,2,True,True,"{""exit_code"": 0, ""stderr_base64"": """", ""stdout_base64"": ""Mzc3NgoyODQ4CjI4NDAK"", ""terminating_signal"": null, ""timeout_status"": false}","{""exit_code"": 0, ""stderr_base64"": """", ""stdout_base64"": ""ODc2CjkyMgoxNTkyCg=="", ""terminating_signal"": null, ""timeout_status"": false}",Mzc3NgoyODQ4CjI4NDAK,ODc2CjkyMgoxNTkyCg==,,,0,0,,,False,False,False,confirmed historical mismatch; replay count from implementation default
2.0,experiment_20260821_162746,8967ad2465faaf2a70cf,p00001,F2,F2,0,s092364643,counterexample,23ce37b7faaaa2b9cba7da57,1,1,3,/home/dungbv/clau/reports/experiment_20260821_162746/counterexample_inputs/23ce37b7faaaa2b9cba7da57.bin,3e5580ee33f4b75245fc81ee5686eb42d98339afbcb2cb5fa71e3c0887026469,True,,OUTPUT_MISMATCH,2,2,True,True,"{""exit_code"": 0, ""stderr_base64"": """", ""stdout_base64"": ""Mzc3NgoyODQ4CjI4NDAK"", ""terminating_signal"": null, ""timeout_status"": false}","{""exit_code"": 0, ""stderr_base64"": """", ""stdout_base64"": ""LTkxOTYyMAo4NzYKOTIyCg=="", ""terminating_signal"": null, ""timeout_status"": false}",Mzc3NgoyODQ4CjI4NDAK,LTkxOTYyMAo4NzYKOTIyCg==,,,0,0,,,False,False,False,confirmed historical mismatch; replay count from implementation default
